Input,Case1LNoise,Case1HPF(1),Case1Kal(3),Case1HPFKal(13),Case1LPFKal(23),Case1EKF(4),Control
-0.051783733,-0.397977574,0.341940808,0.265196273,0.084271563,4.876154945,-0.437649549,1
-0.045898416,-0.392040608,0.34373086,0.265196273,0.084271563,4.876154945,-0.437649549,1
-0.039999863,-0.38609006,0.345422636,0.265196273,0.084271563,4.876154945,-0.437649549,1
-0.034089776,-0.380127631,0.347015656,0.265196273,0.084271563,4.876154945,-0.437649549,1
-0.028169859,-0.374155025,0.348509466,0.265196273,0.084271563,4.876154945,-0.437649549,1
-0.022241818,-0.368173951,0.349903641,0.265196273,0.084271563,4.876154945,-0.437649549,1
-0.016307363,-0.362186116,0.351197785,0.265196273,0.084271563,4.876154945,-0.437649549,1
-0.010368206,-0.356193234,0.352391531,0.265196273,0.084271563,4.876154945,-0.437649549,1
-0.004426059,-0.350197015,0.353484542,0.265196273,0.084271563,4.876154945,-0.437649549,1
0.001517364,-0.344199175,0.354476507,0.265196273,0.084271563,4.876154945,-0.437649549,1
0.00746035,-0.338201426,0.355367146,0.265196273,0.084271563,4.876154945,-0.437649549,1
0.013401184,-0.332205483,0.356156209,0.265196273,0.084271563,4.876154945,-0.437649549,1
0.019338154,-0.326213059,0.356843475,0.265196273,0.084271563,4.876154945,-0.437649549,1
0.025269548,-0.320225866,0.357428751,0.265196273,0.084271563,4.876154945,-0.437649549,1
0.031193654,-0.314245614,0.357911874,0.265196273,0.084271563,4.876154945,-0.437649549,1
0.037108766,-0.308274012,0.358292712,0.265196273,0.084271563,4.876154945,-0.437649549,1
0.043013176,-0.302312765,0.35857116,0.265196273,0.084271563,4.876154945,-0.437649549,1
0.048905183,-0.296363577,0.358747144,0.265196273,0.084271563,4.876154945,-0.437649549,1
0.054783087,-0.290428146,0.358820619,0.265196273,0.084271563,4.876154945,-0.437649549,1
0.060645194,-0.284508168,0.35879157,0.265196273,0.084271563,4.876154945,-0.437649549,1
0.066489813,-0.278605332,0.358660012,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.072315258,-0.272721325,0.358425989,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.07811985,-0.266857826,0.358089573,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.083901914,-0.261016509,0.357650868,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.089659785,-0.255199041,0.357110007,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.0953918,-0.249407084,0.356467152,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.101096308,-0.24364229,0.355722493,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.106771663,-0.237906304,0.354876253,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.112416228,-0.232200762,0.353928679,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.118028376,-0.226527293,0.352880053,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.123606489,-0.220887515,0.351730682,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.129148958,-0.215283036,0.350480904,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.134654185,-0.209715455,0.349131085,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.140120582,-0.204186359,0.347681621,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.145546573,-0.198697326,0.346132935,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.150930593,-0.193249918,0.34448548,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.15627109,-0.18784569,0.342739737,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.161566524,-0.182486181,0.340896215,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.166815367,-0.177172918,0.338955453,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.172016106,-0.171907416,0.336918015,0.311928143,0.264462359,4.729314701,-0.42252048,1
0.177167242,-0.166691173,0.334784496,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.182267288,-0.161525675,0.332555516,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.187314775,-0.156412393,0.330231725,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.192308246,-0.151352783,0.327813797,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.197246262,-0.146348285,0.325302438,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.202127399,-0.141400322,0.322698376,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.206950249,-0.136510302,0.320002369,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.211713422,-0.131679616,0.3172152,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.216415544,-0.126909638,0.314337679,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.221055258,-0.122201724,0.311370641,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.225631228,-0.117557211,0.308314949,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.230142133,-0.11297742,0.305171489,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.234586673,-0.10846365,0.301941173,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.238963566,-0.104017185,0.29862494,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.24327155,-0.099639286,0.295223752,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.247509383,-0.095331195,0.291738595,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.251675842,-0.091094135,0.28817048,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.255769727,-0.086929306,0.284520442,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.259789856,-0.082837891,0.28078954,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.26373507,-0.078821047,0.276978856,0.323356319,0.451526303,4.618478474,-0.398184737,1
0.267604232,-0.074879914,0.273089494,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.271396226,-0.071015606,0.269122582,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.275109958,-0.067229217,0.26507927,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.278744358,-0.063521818,0.26096073,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.282298377,-0.059894458,0.256768155,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.285770991,-0.05634816,0.25250276,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.289161198,-0.052883928,0.248165782,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.292468021,-0.049502737,0.243758476,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.295690505,-0.046205543,0.239282121,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.298827723,-0.042993274,0.234738011,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.301878769,-0.039866835,0.230127465,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.304842762,-0.036827106,0.225451818,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.30771885,-0.033874942,0.220712423,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.310506202,-0.031011172,0.215910653,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.313204014,-0.0282366,0.211047899,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.315811509,-0.025552004,0.206125569,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.318327934,-0.022958136,0.201145089,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.320752564,-0.020455722,0.196107901,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.3230847,-0.018045461,0.191015463,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.325323669,-0.015728026,0.185869249,0.298222907,0.303839138,4.543018082,-0.367430391,1
0.327468825,-0.013504062,0.18067075,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.329519551,-0.011374188,0.175421471,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.331475254,-0.009338996,0.170122931,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.333335371,-0.007399049,0.164776664,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.335099365,-0.005554884,0.159384217,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.336766728,-0.00380701,0.153947153,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.338336978,-0.002155908,0.148467044,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.339809663,-0.00060203,0.142945476,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.341184359,0.000854198,0.137384049,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.342460669,0.002212381,0.131784371,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.343638224,0.00347215,0.126148064,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.344716686,0.004633165,0.120476758,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.345695743,0.005695116,0.114772094,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.346575113,0.006657719,0.109035725,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.347354542,0.007520722,0.103269309,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.348033806,0.0082839,0.097474517,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.348612709,0.008947055,0.091653024,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.349091083,0.009510023,0.085806515,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.349468791,0.009972663,0.079936682,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.349745724,0.010334868,0.074045224,0.239446828,0.158765349,4.49830874,-0.333763177,1
0.349921803,0.010596558,0.068133846,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.349996975,0.010757681,0.062204258,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.34997122,0.010818216,0.056258175,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.349844546,0.01077817,0.05029732,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.349616987,0.01063758,0.044323415,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.349288611,0.010396511,0.038338191,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.348859512,0.010055058,0.032343378,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.348329814,0.009613344,0.026340712,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.347699668,0.009071523,0.020331929,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.346969258,0.008429775,0.014318768,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.346138794,0.007688311,0.008302968,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.345208515,0.006847371,0.002286271,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.344178689,0.005907222,-0.003729582,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.343049614,0.004868163,-0.009742852,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.341821614,0.003730517,-0.015751797,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.340495045,0.00249464,-0.02175468,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.339070288,0.001160914,-0.027749763,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.337547755,-0.000270252,-0.033735312,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.335927885,-0.001798416,-0.039709595,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.334211144,-0.003423114,-0.045670883,0.153790337,0.255477142,4.476262717,-0.301005984,1
0.332398028,-0.005143849,-0.051617451,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.330489059,-0.006960099,-0.057547578,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.328484789,-0.008871313,-0.063459549,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.326385794,-0.010876914,-0.069351653,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.324192681,-0.012976297,-0.075222185,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.321906081,-0.015168828,-0.081069447,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.319526655,-0.01745385,-0.086891745,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.317055088,-0.019830675,-0.092687395,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.314492092,-0.022298592,-0.098454721,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.311838408,-0.02485686,-0.104192053,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.3090948,-0.027504716,-0.109897731,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.30626206,-0.030241368,-0.115570103,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.303341004,-0.033065998,-0.121207529,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.300332474,-0.035977766,-0.126808375,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.297237339,-0.038975803,-0.132371023,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.29405649,-0.042059218,-0.137893861,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.290790845,-0.045227092,-0.143375291,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.287441346,-0.048478485,-0.148813727,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.284008959,-0.05181243,-0.154207594,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.280494672,-0.055227938,-0.159555332,0.051086443,0.01572109,4.466258597,-0.272862121,1
0.276899501,-0.058723995,-0.164855392,-0.056884474,-0.059956949,4.456359973,-0.252492249,1
0.069308555,0.149782095,-0.3124668,-0.074748235,0.04998376,6.612827381,-0.236506116,1
0.063472996,0.144287118,-0.314531617,-0.14346746,-0.169277879,6.576744548,-0.234192732,1
0.057619133,0.138773757,-0.316499793,-0.235521746,-0.367753535,6.513238286,-0.243075811,1
0.051748654,0.133243699,-0.318370764,-0.340444025,-0.256223522,6.416132547,-0.262318679,1
0.045863253,0.127698637,-0.320143991,-0.446281223,-0.307785714,6.28307576,-0.289885856,1
0.039964627,0.122140268,-0.321818963,-0.540959813,-0.321673288,6.115814859,-0.32277554,1
0.034054476,0.116570293,-0.323395199,-0.613665155,-0.013183757,5.920001095,-0.357362482,1
0.028134505,0.110990414,-0.324872246,-0.656077006,0.10306946,5.704549784,-0.389812102,1
0.022206421,0.10540234,-0.32624968,-0.663320072,0.177426547,5.480627166,-0.416518522,1
0.016271933,0.099807779,-0.327527104,-0.634520997,0.066694877,5.260380097,-0.434516481,1
0.010332753,0.094208442,-0.328704152,-0.572908159,0.138800278,5.055553706,-0.441820062,1
0.004390593,0.088606041,-0.329780486,-0.485442867,0.084271563,4.876154945,-0.437649549,1
-0.001552833,0.083002291,-0.330755796,-0.382024099,0.264462359,4.729314701,-0.42252048,1
-0.007495811,0.077398903,-0.331629803,-0.274357636,0.451526303,4.618478474,-0.398184737,1
-0.013436627,0.071797592,-0.332402256,-0.174618775,0.303839138,4.543018082,-0.367430391,1
-0.019373569,0.066200071,-0.333072934,-0.094061419,0.158765349,4.49830874,-0.333763177,1
-0.025304924,0.06060805,-0.333641645,-0.04173243,0.255477142,4.476262717,-0.301005984,1
-0.031228982,0.055023241,-0.334108227,-0.02343814,0.01572109,4.466258597,-0.272862121,1
-0.037144034,0.049447351,-0.334472545,-0.041081067,-0.059956949,4.456359973,-0.252492249,1
