Input,Case4_HGNoise,Case4_HPF(1),Case4_LPF(2),Case4_Kal(3),Case4_HPF_Kal(13),Case4_LPF_Kal(23),Case4_EKF(4),Control
-0.223274407,-0.326009164,-1.043950896,0.302951508,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.218665328,-0.33917702,-1.013593857,0.297195279,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.213993194,-0.25075787,-0.358215442,0.29198176,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.20925935,-0.164962832,0.203667288,0.288516171,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.204465164,-0.081903062,0.710281447,0.286009997,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.199612016,-0.153096172,0.196779854,0.284123851,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.194701307,-0.286574406,-0.654271424,0.280679183,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.189734453,-0.325698034,-0.823336104,0.275378775,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.184712886,-0.357456032,-0.958710331,0.270205152,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.179638054,-0.265896094,-0.29897053,0.264947553,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.17451142,-0.182690065,0.25157078,0.260938598,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.169334463,-0.231566003,-0.079102064,0.257561142,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.164108675,-0.317577761,-0.595660267,0.252820134,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.158835564,-0.379839059,-0.913626492,0.246819609,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.15351665,-0.37033036,-0.76382265,0.240514843,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.148153468,-0.28058779,-0.133521239,0.23498561,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.142747562,-0.194159627,0.414696199,0.230889947,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.137300493,-0.217103481,0.226342641,0.227550932,-0.045094024,0.017245476,0.324534058,0.21208939,23234
-0.131813832,-0.320322775,-0.436394743,0.223147294,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.126289159,-0.4010301,-0.884980069,0.21697239,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.120728069,-0.345799816,-0.432746213,0.210081971,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.115132165,-0.265280742,0.108680314,0.204852916,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.109503061,-0.233428325,0.27431061,0.201123863,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.10384238,-0.228858619,0.269216056,0.197356255,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.098151754,-0.33030877,-0.392311232,0.192903649,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.092432824,-0.423267891,-0.922008088,0.186490857,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.08668724,-0.397758961,-0.649904705,0.179004353,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.080916658,-0.333100734,-0.182720083,0.172732551,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.075122743,-0.293488678,0.060914908,0.16790397,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.069307165,-0.2619808,0.243378099,0.163340711,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.063471601,-0.275819474,0.144591719,0.158523124,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.057617733,-0.373824565,-0.472086633,0.153026315,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.051747251,-0.381371809,-0.452131,0.146179816,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.045861847,-0.337911956,-0.13440675,0.139982637,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.039963217,-0.283462641,0.201208764,0.135053827,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.034053064,-0.227700815,0.519237994,0.13084601,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.028133091,-0.242310704,0.378581107,0.126831903,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.022205005,-0.33771629,-0.247375595,0.121961946,-0.1827084,-0.209574633,0.273840676,0.070024351,23234
-0.016270516,-0.42626054,-0.769034815,0.115571162,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
-0.010331335,-0.407609648,-0.571107898,0.108392578,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
-0.004389174,-0.339024422,-0.096326656,0.102204021,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.001554251,-0.263586073,0.373907684,0.097196176,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.007497229,-0.219779877,0.617224491,0.092812416,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.013438045,-0.305108192,0.027569394,0.088444654,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.019374985,-0.484260901,-1.105213462,0.082504068,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.025306339,-0.492013454,-1.035345792,0.074119842,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.031230395,-0.267535943,0.502357973,0.066366654,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.037145445,-0.178525663,0.996582144,0.062647021,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.043049784,-0.246261909,0.444673217,0.059930584,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.048941708,-0.314797303,-0.025470216,0.055288461,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.05481952,-0.393700811,-0.501595869,0.049145487,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.060681523,-0.427307045,-0.652207598,0.04208099,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.066526028,-0.404547502,-0.453457553,0.035237185,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.072351349,-0.309109767,0.17874881,0.029219178,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.078155806,-0.286256279,0.28877305,0.02450271,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.083937726,-0.332579338,-0.029937842,0.019395981,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.089695441,-0.451107712,-0.763449794,0.012979313,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.095427291,-0.50791671,-1.030818502,0.004767497,-0.30448447,-0.489304724,0.194705919,-0.098835852,23234
0.101131622,-0.369781386,-0.037436402,-0.003651935,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.106806791,-0.275530877,0.546765077,-0.009131461,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.112451161,-0.298873223,0.313463634,-0.013114932,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.118063103,-0.319292059,0.150923946,-0.018202184,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.123640999,-0.387556717,-0.278736453,-0.024304023,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.129183242,-0.463027305,-0.711057873,-0.031572516,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.134688233,-0.435090491,-0.455353926,-0.039460066,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.140154384,-0.349505383,0.119421569,-0.046152675,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.145580119,-0.294077857,0.435513856,-0.051273326,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.150963874,-0.286922222,0.429947801,-0.056043542,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.156304096,-0.321572217,0.184021395,-0.061451377,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.161599245,-0.409634876,-0.3739786,-0.067677512,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.166847794,-0.432227299,-0.471213003,-0.074883803,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.17204823,-0.362053865,0.011668612,-0.081689603,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.177199053,-0.29031905,0.442346586,-0.086971498,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.182298778,-0.256073838,0.602892929,-0.091457247,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.187345934,-0.275635278,0.429593327,-0.096151357,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.192339066,-0.369176236,-0.188475048,-0.101609782,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.197276733,-0.460431471,-0.741719144,-0.108329655,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.202157513,-0.411147417,-0.358855581,-0.115812085,-0.337132928,-0.263370563,0.095526992,-0.230140347,23234
0.206979997,-0.30068626,0.360965986,-0.121938103,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.211742795,-0.241953767,0.680984552,-0.126410344,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.216444533,-0.226977494,0.714775894,-0.130642913,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.221083856,-0.318406429,0.079235578,-0.135222621,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.225659426,-0.403874135,-0.457414295,-0.141242183,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.230169924,-0.379253413,-0.254440432,-0.147991597,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.234614048,-0.277607541,0.400745292,-0.153657522,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.238990517,-0.198901468,0.840543773,-0.157598235,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.243298069,-0.176391727,0.897621983,-0.160867493,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.247535463,-0.258247848,0.300935596,-0.164475062,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.251701475,-0.364894322,-0.391296547,-0.169583139,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.255794906,-0.366708078,-0.357372353,-0.175900757,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.259814573,-0.303556068,0.064149555,-0.181490855,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.263759319,-0.210943674,0.624894129,-0.185786278,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.267628005,-0.175621236,0.777760899,-0.189028482,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.271419517,-0.241169449,0.292241773,-0.192453689,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.27513276,-0.319898739,-0.216422937,-0.197316854,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.278766664,-0.347776195,-0.360733148,-0.203086946,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.282320181,-0.361365013,-0.429021266,-0.208539567,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.285792287,-0.261985901,0.224834031,-0.213792291,-0.318909594,0.048797712,-0.013205555,-0.322661915,23234
0.289181979,-0.164119015,0.815441106,-0.217689863,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.292488281,-0.207888661,0.459021815,-0.220712804,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.29571024,-0.332260406,-0.36319626,-0.224992352,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.298846925,-0.383720741,-0.638255092,-0.231152582,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.301897433,-0.286506235,0.048194805,-0.23742624,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.304860884,-0.188006079,0.649730878,-0.241460587,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.307736424,-0.106169102,1.086688167,-0.243941181,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.310523222,-0.12439233,0.859194426,-0.245754864,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.313220476,-0.204247749,0.281538197,-0.248538907,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.315827408,-0.274900422,-0.177955922,-0.252671771,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.318343266,-0.325339775,-0.48613705,-0.257334965,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.320767324,-0.235264083,0.119276505,-0.262133305,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.323098883,-0.135213134,0.723557843,-0.265297937,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.325337272,-0.126127963,0.700612606,-0.267367817,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.327481845,-0.145876073,0.523004791,-0.270039232,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.329531982,-0.229773592,-0.043709943,-0.273264195,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.331487094,-0.273481417,-0.313022203,-0.277388713,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.333346616,-0.198677578,0.182194638,-0.281471735,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.335110012,-0.118356087,0.650113486,-0.283965658,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.336776773,-0.082349981,0.800364205,-0.285530531,-0.241514304,0.432119409,-0.115447709,-0.354416697,23234
0.338346419,-0.131009899,0.41783091,-0.28727448,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.339818498,-0.221124901,-0.177895008,-0.290263035,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.341192584,-0.248134137,-0.317375651,-0.294442865,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.342468282,-0.194209369,0.050897491,-0.29829827,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.343645223,-0.073146777,0.796675049,-0.300729801,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.344723069,-0.012729271,1.082775375,-0.301342282,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.345701508,-0.083529111,0.519427877,-0.301691028,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.346580259,-0.172317734,-0.079969657,-0.303827346,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.347359067,-0.243329911,-0.508098679,-0.307345564,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.348037709,-0.214208235,-0.272342674,-0.311344079,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.348615988,-0.089764203,0.531200899,-0.314191069,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.349093738,-0.009370715,0.968054068,-0.314942118,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.349470821,-0.010159974,0.860865348,-0.315001231,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.349747128,-0.090166582,0.279358044,-0.315786959,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.34992258,-0.174478371,-0.266998315,-0.318028642,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.349997127,-0.172091884,-0.219871457,-0.32109393,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.349970745,-0.064396747,0.475153783,-0.3233652,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.349843444,0.029960832,1.004823661,-0.323603192,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.34961526,0.112222039,1.423105031,-0.32276952,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.349286259,0.047766969,0.878879231,-0.321324376,-0.186262102,0.424975159,-0.201361094,-0.370552368,23234
0.348856535,-0.082863075,-0.026470637,-0.321286551,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.348326212,-0.107002059,-0.167052966,-0.323021294,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.347695444,-0.118987491,-0.245803566,-0.32437601,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.346964412,-0.017779349,0.40060201,-0.325516055,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.346133328,0.058809781,0.835282871,-0.325283259,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.34520243,0.015446299,0.479390852,-0.324537769,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.344171987,-0.119905921,-0.416548514,-0.325031995,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.343042297,-0.168239698,-0.666925594,-0.327579617,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.341813685,-0.095120311,-0.134850342,-0.330184577,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.340486505,0.005285706,0.496878362,-0.330967068,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.33906114,0.141647307,1.30255533,-0.330177977,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.337538002,0.123240462,1.052045816,-0.327807119,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.335917528,0.05185377,0.509504873,-0.326402676,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.334200188,-0.016413052,0.041610441,-0.326190629,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.332386475,0.022861098,0.291582415,-0.326461765,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.330476913,0.114878507,0.829916668,-0.32535894,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.328472053,0.103739,0.641287912,-0.322604027,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.326372473,0.112166691,0.622643297,-0.320642434,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.324178777,0.091496698,0.447047316,-0.319290019,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.321891599,0.009145894,-0.102368785,-0.318493911,-0.134562589,0.199252261,-0.261323823,-0.36683292,23234
0.319511599,-0.046174557,-0.441811677,-0.318561401,-0.090368573,-0.121279708,-0.289942612,-0.349507151,23234
0.317039462,0.030534026,0.078108494,-0.318786335,-0.090368573,-0.121279708,-0.289942612,-0.349507151,23234
0.314475902,0.190224497,1.070799567,-0.317403361,-0.090368573,-0.121279708,-0.289942612,-0.349507151,23234
0.311821657,0.225223614,1.172135094,-0.313762735,-0.090368573,-0.121279708,-0.289942612,-0.349507151,23234
0.309077493,0.163140004,0.665193649,-0.310318633,-0.090368573,-0.121279708,-0.289942612,-0.349507151,23234
0.306244202,0.073671397,0.048428076,-0.308334704,-0.090368573,-0.121279708,-0.289942612,-0.349507151,23234
0.3033226,-0.010736428,-0.486620615,-0.307519144,-0.090368573,-0.121279708,-0.289942612,-0.349507151,23234
0.300313531,0.044956389,-0.090358025,-0.307347675,-0.090368573,-0.121279708,-0.289942612,-0.349507151,23234
0.29721786,0.083164231,0.132576489,-0.305733757,-0.090368573,-0.121279708,-0.289942612,-0.349507151,23234
0.294036483,0.142347379,0.478426629,-0.303714472,-0.090368573,-0.121279708,-0.289942612,-0.349507151,23234
