Input,Case2LGNoise,Case2HPF(1),Case2LPF(2),Case2Kal(3),Case2HPFKal(13),Case2LPFKal(23),Case2EKF(4),Control
0.29721786,0.557229443,-0.077515087,2.653463441,0.578874734,-0.015068164,2.294168862,0.308515896,13
0.294036483,0.537933643,-0.193371023,2.662409928,0.578874734,-0.015068164,2.294168862,0.308515896,13
0.290770315,0.533866336,-0.198749919,2.6712883,0.578874734,-0.015068164,2.294168862,0.308515896,13
0.287420298,0.469177961,-0.596444656,2.680097368,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.283987399,0.464972315,-0.561768811,2.688835963,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.280472608,0.481764391,-0.39450312,2.697502939,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.276876938,0.477425493,-0.381139642,2.706097168,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.273201426,0.482714601,-0.306711502,2.714617549,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.269447131,0.478247692,-0.303043969,2.723062999,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.265615137,0.482560588,-0.24282589,2.73143246,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.261706549,0.477971057,-0.246395144,2.739724896,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.257722493,0.486446243,-0.164909842,2.747939294,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.253664119,0.481739618,-0.177105741,2.756074665,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.249532597,0.472932017,-0.214623425,2.764130044,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.245329117,0.468113961,-0.222459,2.77210449,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.241054893,0.44530653,-0.346070538,2.779997086,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.236711157,0.440382833,-0.341215679,2.787806938,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.232299162,0.462449087,-0.161914616,2.795533181,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.227820179,0.457425663,-0.176361132,2.803174971,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.2232755,0.448707094,-0.213273795,2.810731491,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.218666436,0.443589968,-0.223084008,2.81820195,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.213994316,0.427403908,-0.303621418,2.825585582,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.209260488,0.422199215,-0.304800983,2.832881648,0.524026347,-0.30575641,2.487133115,0.323801007,13
0.204466315,0.411658313,-0.340430847,2.840089433,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.199613182,0.406372286,-0.33837463,2.847208251,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.194702486,0.369709602,-0.53986629,2.854237442,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.189735645,0.36434857,-0.518031721,2.861176371,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.184714091,0.436691875,0.005200679,2.868024433,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.179639271,0.431262249,-0.028700862,2.874781048,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.174512649,0.431909456,-0.019767289,2.881445663,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.169335704,0.426417729,-0.051516533,2.888017755,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.164109928,0.396162157,-0.240528604,2.894496826,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.158836828,0.390614892,-0.250215638,2.900882407,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.153517925,0.339390372,-0.554945338,2.907174057,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.148154753,0.333794194,-0.533025061,2.913371363,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.142748858,0.372706656,-0.224861364,2.919473939,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.137301798,0.367068248,-0.236698173,2.925481429,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.131815146,0.307475908,-0.597002866,2.931393506,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.126290482,0.301801998,-0.571291881,2.937209867,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.120729401,0.343869979,-0.238769727,2.942930244,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.115133505,0.338167339,-0.249589497,2.948554392,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.109504408,0.337664135,-0.225609652,2.954082098,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.103843735,0.331939566,-0.237899528,2.959513176,0.46784233,-0.323093628,2.663611274,0.332159386,13
0.098153116,0.345848475,-0.121694725,2.964847471,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.092434193,0.340108805,-0.144622765,2.970084854,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.086688615,0.339637584,-0.131077432,2.975225227,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.080918039,0.333889657,-0.153103854,2.98026852,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.075124129,0.314600377,-0.260655873,2.985214692,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.069308555,0.308851046,-0.26954081,2.990063732,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.063472996,0.241095925,-0.679384132,2.994815656,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.057619133,0.235352043,-0.645741845,2.999470511,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.051748654,0.298593792,-0.168419461,3.004028372,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.045863253,0.292862207,-0.186555324,3.008489342,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.039964627,0.223060367,-0.618092853,3.012853554,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.034054476,0.21734791,-0.590477034,3.01712117,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.028134505,0.210637515,-0.572135333,3.02129238,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.022206421,0.204950995,-0.549023788,3.025367403,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.016271933,0.324018213,0.280266224,3.029346487,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.010332753,0.318364409,0.217075294,3.033229909,0.406845402,-0.222394177,2.814229372,0.333461682,13
0.004390593,0.21294484,-0.486291025,3.037017972,0.406845402,-0.222394177,2.814229372,0.333461682,13
-0.001552833,0.207330493,-0.471447204,3.040711012,0.406845402,-0.222394177,2.814229372,0.333461682,13
-0.007495811,0.194756212,-0.503224446,3.044309388,0.406845402,-0.222394177,2.814229372,0.333461682,13
-0.013436627,0.189188015,-0.486378347,3.047813491,0.406845402,-0.222394177,2.814229372,0.333461682,13
-0.019373569,0.212357612,-0.285000653,3.051223739,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.025304924,0.206842205,-0.289975779,3.054540578,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.031228982,0.164604762,-0.532451105,3.057764482,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.037144034,0.159148724,-0.511949292,3.060895952,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.294035713,0.195329541,-0.223690257,3.063935517,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.290769525,0.189939381,-0.234117148,3.066883733,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.287419489,0.161923948,-0.390132041,3.069741185,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.28398657,0.156606099,-0.383223403,3.072508484,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.280471759,0.150910529,-0.379476697,3.075186266,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.27687607,0.14567134,-0.373165752,3.077775196,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.273200539,0.126089097,-0.460466455,3.080275966,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.269446226,0.120934826,-0.445414382,3.082689293,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.265614214,0.138344895,-0.285665236,3.08501592,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.261705607,0.133281699,-0.287792465,3.087256616,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.257721533,0.089898163,-0.538073862,3.089412177,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.253663142,0.084932095,-0.513988918,3.091483423,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.249531602,0.14547843,-0.067779218,3.0934712,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.245328106,0.140615431,-0.090787245,3.095376377,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.241053865,0.087263371,-0.425735875,3.097199852,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.236710112,0.082509261,-0.411748185,3.098942542,0.309601507,-0.253697415,2.932726556,0.32194078,13
-0.2322981,0.080080604,-0.384127611,3.100605393,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.227819102,0.075441078,-0.37365801,3.102189373,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.223274407,0.055776897,-0.461645486,3.103695472,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.218665328,0.051257517,-0.442570589,3.105124706,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.213993194,0.0640636,-0.313165847,3.106478113,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.20925935,0.059669787,-0.308387099,3.107756753,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.204465164,0.121051312,0.122175046,3.10896171,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.199612016,0.116788344,0.08357871,3.110094088,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.194701307,0.077480002,-0.178252319,3.111155016,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.189734453,0.073353003,-0.185524726,3.11214564,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.184712886,-0.014591292,-0.735302322,3.113067132,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.179638054,-0.018577354,-0.685177594,3.113920682,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.17451142,0.017733048,-0.379002392,3.1147075,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.169334463,0.013892728,-0.364139934,3.115428818,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.164108675,0.023607266,-0.262961627,3.116085886,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.158835564,0.019917323,-0.25895088,3.116679976,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.15351665,-0.002843378,-0.378970406,3.117212375,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.148153468,-0.006378483,-0.362235011,3.117684393,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.142747562,0.011686661,-0.207233151,3.118097355,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.137300493,0.008310676,-0.206947948,3.118452605,0.194841055,-0.318912513,3.016665975,0.298932398,13
-0.131813832,-0.005237157,-0.272642537,3.118751505,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.126289159,-0.008449923,-0.264716137,3.118995434,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.120728069,0.041012635,0.083766883,3.119185788,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.115132165,0.037966997,0.056551323,3.119323977,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.109503061,-0.01455107,-0.288561546,3.11941143,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.10384238,-0.017425865,-0.27694218,3.11944959,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.098151754,-0.042388447,-0.409681924,3.119439915,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.092432824,-0.045088881,-0.384699209,3.119383878,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.08668724,0.001627521,-0.042010847,3.119282966,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.080916658,-0.000895235,-0.053248129,3.119138679,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.075122743,-0.054926203,-0.397199833,3.118952533,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.069307165,-0.057268172,-0.371280438,3.118726054,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.063471601,-0.01388215,-0.051658889,3.118460781,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.057617733,-0.01604043,-0.059676735,3.118158267,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.051747251,0.022919549,0.19957548,3.117820075,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.045861847,0.020947646,0.167207367,3.117447779,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.039963217,-0.020045172,-0.11480198,3.117042964,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.034053064,-0.021828225,-0.114105528,3.116607225,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.028133091,-0.003020948,0.019934307,3.116142167,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.022205005,-0.004612896,0.008132039,3.115649405,0.094801949,-0.295777525,3.06770874,0.269996799,13
-0.016270516,-0.025041129,-0.124582683,3.115130562,0.03488041,-0.210180104,3.091419651,0.241930152,13
-0.010331335,-0.026439939,-0.12053189,3.114587269,0.03488041,-0.210180104,3.091419651,0.241930152,13
-0.004389174,-0.047479357,-0.244215494,3.114021166,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.001554251,-0.048683219,-0.226825828,3.113433899,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.007497229,0.002084307,0.125592845,3.112827122,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.013438045,0.001076977,0.10666146,3.112202495,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.019374985,-0.093763369,-0.518513544,3.111561684,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.025306339,-0.09457281,-0.470863162,3.110906361,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.031230395,0.053250581,0.535207672,3.110238203,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.037145445,0.052640157,0.477147153,3.10955889,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.043049784,-0.035131594,-0.139947221,3.108870108,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.048941708,-0.035542103,-0.128262659,3.108173546,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.05481952,-0.020639684,-0.018554324,3.107470894,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.060681523,-0.020849612,-0.01795616,3.106763849,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.066526028,-0.055654001,-0.241659026,3.106054105,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.072351349,-0.055662913,-0.21718416,3.105343361,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.078155806,-0.078232354,-0.341441517,3.104633317,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.083937726,-0.078040049,-0.305603745,3.103925671,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.089695441,-0.100728117,-0.421724247,3.103222124,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.095427291,-0.100334625,-0.376502649,3.102524376,0.03488041,-0.210180104,3.091419651,0.241930152,13
0.101131622,0.00392576,0.33725744,3.101834123,0.019403085,0.063538668,3.096626887,0.219289219,13
0.106806791,0.004520174,0.306690683,3.101153065,0.019403085,0.063538668,3.096626887,0.219289219,13
0.112451161,-0.086000916,-0.311327247,3.100482897,0.019403085,0.063538668,3.096626887,0.219289219,13
0.118063103,-0.085206075,-0.274842223,3.09982531,0.019403085,0.063538668,3.096626887,0.219289219,13
0.123640999,-0.063217434,-0.104736239,3.099181996,0.019403085,0.063538668,3.096626887,0.219289219,13
0.129183242,-0.062222895,-0.087989184,3.098554642,0.019403085,0.063538668,3.096626887,0.219289219,13
0.134688233,-0.041760421,0.053196701,3.09794493,0.019403085,0.063538668,3.096626887,0.219289219,13
0.140154384,-0.040567142,0.055137823,3.09735454,0.019403085,0.063538668,3.096626887,0.219289219,13
0.145580119,-0.068709656,-0.133276455,3.096785145,0.019403085,0.063538668,3.096626887,0.219289219,13
0.150963874,-0.067318827,-0.111197429,3.096238413,0.019403085,0.063538668,3.096626887,0.219289219,13
0.156304096,-0.024479008,0.177238952,3.095716009,0.019403085,0.063538668,3.096626887,0.219289219,13
0.161599245,-0.022892046,0.169011579,3.095219589,0.019403085,0.063538668,3.096626887,0.219289219,13
0.166847794,-0.02594981,0.131484021,3.094750803,0.019403085,0.063538668,3.096626887,0.219289219,13
0.17204823,-0.024168359,0.129095299,3.094311294,0.019403085,0.063538668,3.096626887,0.219289219,13
0.177199053,-0.045724788,-0.024336153,3.093902696,0.019403085,0.063538668,3.096626887,0.219289219,13
0.182298778,-0.043750718,-0.009728038,3.093526638,0.019403085,0.063538668,3.096626887,0.219289219,13
0.187345934,-0.004745723,0.243363029,3.093184737,0.019403085,0.063538668,3.096626887,0.219289219,13
0.192339066,-0.002581127,0.23197536,3.092878603,0.019403085,0.063538668,3.096626887,0.219289219,13
0.197276733,-0.048835971,-0.092094687,3.092609836,0.019403085,0.063538668,3.096626887,0.219289219,13
0.202157513,-0.046483161,-0.06828256,3.092380026,0.019403085,0.063538668,3.096626887,0.219289219,13
0.206979997,-0.031590123,0.03435505,3.092190752,-0.006093519,0.048946859,3.094408819,0.195423665,13
0.211742795,-0.02905163,0.046475942,3.092043582,-0.006093519,0.048946859,3.094408819,0.195423665,13
0.216444533,0.020915084,0.364718304,3.091940074,-0.006093519,0.048946859,3.094408819,0.195423665,13
0.221083856,0.023636514,0.34443745,3.091881773,-0.006093519,0.048946859,3.094408819,0.195423665,13
0.225659426,0.005062928,0.18817146,3.091870213,-0.006093519,0.048946859,3.094408819,0.195423665,13
0.230169924,0.007964339,0.186913124,3.091906913,-0.006093519,0.048946859,3.094408819,0.195423665,13
0.234614048,0.019390771,0.241003383,3.09199338,-0.006093519,0.048946859,3.094408819,0.195423665,13
0.238990517,0.022468996,0.235470199,3.092131108,-0.006093519,0.048946859,3.094408819,0.195423665,13
0.243298069,0.053618469,0.412399079,3.092321577,-0.006093519,0.048946859,3.094408819,0.195423665,13
0.247535463,0.056870138,0.390538192,3.092566252,-0.006093519,0.048946859,3.094408819,0.195423665,13
0.251701475,0.03369532,0.199597106,3.092866583,-0.006093519,0.048946859,3.094408819,0.195423665,13
0.255794906,0.037116863,0.200375857,3.093224005,-0.006093519,0.048946859,3.094408819,0.195423665,13
0.259814573,0.022597446,0.084772212,3.093639938,-0.006093519,0.048946859,3.094408819,0.195423665,13
