Input,LGNoise,HPF(1),LPF(2),Kal(3),HPFKal(13),LPFKal(23),EKF(4),Control
-0.223274407,0.27098874,0.414704544,5.297004292,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.218665328,0.276775474,0.408187499,5.301494835,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.213993194,0.269890155,0.320196464,5.306083334,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.20925935,0.275721193,0.323542443,5.310770165,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.204465164,0.282764187,0.334396894,5.315555673,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.199612016,0.28863282,0.336532671,5.320440176,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.194701307,0.252085168,0.063546223,5.325423963,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.189734453,0.257984646,0.093357964,5.330507295,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.184712886,0.324783843,0.514831015,5.335690403,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.179638054,0.330707376,0.498992968,5.340973491,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.17451142,0.30306217,0.26719994,5.346356733,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.169334463,0.309002943,0.276597856,5.351840275,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.164108675,0.343155795,0.467882413,5.357424233,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.158835564,0.34910697,0.456978339,5.363108696,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.15351665,0.3775848,0.593175111,5.368893722,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.148153468,0.383539527,0.569577679,5.374779342,0.149014926,0.180289189,5.2378678,0.231719859,13
-0.142747562,0.316060707,0.072452325,5.380765555,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.137300493,0.32201213,0.101678592,5.386852336,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.131813832,0.383235054,0.486154816,5.393039626,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.126289159,0.389176322,0.473334963,5.399327339,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.120728069,0.36842658,0.288834126,5.405715362,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.115132165,0.374350851,0.295934195,5.412203551,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.109503061,0.373286732,0.257025575,5.418791732,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.10384238,0.379187185,0.267207067,5.425479706,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.098151754,0.442669568,0.649548557,5.432267242,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.092432824,0.448539406,0.619707529,5.439154081,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.08668724,0.448072572,0.551832747,5.446139936,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.080916658,0.453905035,0.531678246,5.453224492,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.075122743,0.427744709,0.306230817,5.460407404,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.069307165,0.433533076,0.310729384,5.4676883,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.063471601,0.413314046,0.146225607,5.475066779,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.057617733,0.41905165,0.166649696,5.482542413,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.051747251,0.413729361,0.113331166,5.490114744,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.045861847,0.419409591,0.136740641,5.497783288,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.039963217,0.438170939,0.242563534,5.505547533,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.034053064,0.443787248,0.25246515,5.513406938,0.232537816,0.126370757,5.309316677,0.239742778,13
-0.028133091,0.477581455,0.443994303,5.521360937,0.355059636,0.28518253,5.415338807,0.26236717,13
-0.022205005,0.483127371,0.433021412,5.529408934,0.355059636,0.28518253,5.415338807,0.26236717,13
-0.016270516,0.523668653,0.649979542,5.537550308,0.355059636,0.28518253,5.415338807,0.26236717,13
-0.010331335,0.529137784,0.617630658,5.54578441,0.355059636,0.28518253,5.415338807,0.26236717,13
-0.004389174,0.529077488,0.55274196,5.554110565,0.355059636,0.28518253,5.415338807,0.26236717,13
0.001554251,0.534463528,0.529750111,5.562528071,0.355059636,0.28518253,5.415338807,0.26236717,13
0.007497229,0.450779081,-0.068159692,5.571036201,0.355059636,0.28518253,5.415338807,0.26236717,13
0.013438045,0.456075822,-0.028689991,5.579634198,0.355059636,0.28518253,5.415338807,0.26236717,13
0.019374985,0.499297206,0.252579479,5.588321284,0.355059636,0.28518253,5.415338807,0.26236717,13
0.025306339,0.504498539,0.258913238,5.597096652,0.355059636,0.28518253,5.415338807,0.26236717,13
0.031230395,0.518957609,0.324620265,5.605959472,0.355059636,0.28518253,5.415338807,0.26236717,13
0.037145445,0.524057536,0.323019725,5.614908885,0.355059636,0.28518253,5.415338807,0.26236717,13
0.043049784,0.578539751,0.641645848,5.623944012,0.355059636,0.28518253,5.415338807,0.26236717,13
0.048941708,0.583532391,0.607213217,5.633063945,0.355059636,0.28518253,5.415338807,0.26236717,13
0.05481952,0.504300475,0.030434145,5.642267754,0.355059636,0.28518253,5.415338807,0.26236717,13
0.060681523,0.509180068,0.057333763,5.651554483,0.355059636,0.28518253,5.415338807,0.26236717,13
0.066526028,0.568349509,0.433375602,5.660923155,0.355059636,0.28518253,5.415338807,0.26236717,13
0.072351349,0.573110426,0.418654191,5.670372766,0.355059636,0.28518253,5.415338807,0.26236717,13
0.078155806,0.607995931,0.600684679,5.679902292,0.355059636,0.28518253,5.415338807,0.26236717,13
0.083937726,0.612632679,0.568221015,5.689510682,0.355059636,0.28518253,5.415338807,0.26236717,13
0.089695441,0.537292531,0.020742969,5.699196865,0.446176083,0.152962749,5.557267836,0.28851943,13
0.095427291,0.541799758,0.046336957,5.708959747,0.446176083,0.152962749,5.557267836,0.28851943,13
0.101131622,0.603360402,0.439119068,5.718798213,0.446176083,0.152962749,5.557267836,0.28851943,13
0.106806791,0.607732905,0.421427066,5.728711123,0.446176083,0.152962749,5.557267836,0.28851943,13
0.112451161,0.612146077,0.405817177,5.738697318,0.446176083,0.152962749,5.557267836,0.28851943,13
0.118063103,0.616378809,0.390645523,5.748755619,0.446176083,0.152962749,5.557267836,0.28851943,13
0.123640999,0.592340703,0.193814166,5.758884822,0.446176083,0.152962749,5.557267836,0.28851943,13
0.129183242,0.596428777,0.199267841,5.769083707,0.446176083,0.152962749,5.557267836,0.28851943,13
0.134688233,0.580157551,0.072244183,5.779351031,0.446176083,0.152962749,5.557267836,0.28851943,13
0.140154384,0.584096245,0.089116812,5.789685532,0.446176083,0.152962749,5.557267836,0.28851943,13
0.145580119,0.609161033,0.241220896,5.80008593,0.446176083,0.152962749,5.557267836,0.28851943,13
0.150963874,0.612945797,0.239999148,5.810550923,0.446176083,0.152962749,5.557267836,0.28851943,13
0.156304096,0.681557883,0.659073516,5.821079194,0.446176083,0.152962749,5.557267836,0.28851943,13
0.161599245,0.685184344,0.614473996,5.831669404,0.446176083,0.152962749,5.557267836,0.28851943,13
0.166847794,0.633317853,0.214777683,5.842320198,0.446176083,0.152962749,5.557267836,0.28851943,13
0.17204823,0.636781819,0.214267515,5.853030205,0.446176083,0.152962749,5.557267836,0.28851943,13
0.177199053,0.649356941,0.272886164,5.863798034,0.446176083,0.152962749,5.557267836,0.28851943,13
0.182298778,0.652654408,0.265455551,5.874622278,0.446176083,0.152962749,5.557267836,0.28851943,13
0.187345934,0.663444924,0.307369765,5.885501516,0.446176083,0.152962749,5.557267836,0.28851943,13
0.192339066,0.666572078,0.295392782,5.896434308,0.446176083,0.152962749,5.557267836,0.28851943,13
0.197276733,0.605122154,-0.133863882,5.9074192,0.525649119,0.009549433,5.732343518,0.318636245,13
0.202157513,0.608075377,-0.102132546,5.918454724,0.525649119,0.009549433,5.732343518,0.318636245,13
0.206979997,0.666037212,0.282918928,5.929539394,0.525649119,0.009549433,5.732343518,0.318636245,13
0.211742795,0.668813086,0.271264024,5.940671714,0.525649119,0.009549433,5.732343518,0.318636245,13
0.216444533,0.71886155,0.567195586,5.95185017,0.525649119,0.009549433,5.732343518,0.318636245,13
0.221083856,0.721456861,0.525581731,5.963073239,0.525649119,0.009549433,5.732343518,0.318636245,13
0.225659426,0.612206918,-0.236647577,5.974339381,0.525649119,0.009549433,5.732343518,0.318636245,13
0.230169924,0.614618659,-0.197813864,5.985647046,0.525649119,0.009549433,5.732343518,0.318636245,13
0.234614048,0.724318746,0.532445729,5.996994672,0.525649119,0.009549433,5.732343518,0.318636245,13
0.238990517,0.72654412,0.492084486,6.008380684,0.525649119,0.009549433,5.732343518,0.318636245,13
0.243298069,0.602379176,-0.363284966,6.019803497,0.525649119,0.009549433,5.732343518,0.318636245,13
0.247535463,0.604415602,-0.313906717,6.031261514,0.525649119,0.009549433,5.732343518,0.318636245,13
0.251701475,0.653675239,0.036546031,6.042753129,0.525649119,0.009549433,5.732343518,0.318636245,13
0.255794906,0.655520352,0.044172553,6.054276727,0.525649119,0.009549433,5.732343518,0.318636245,13
0.259814573,0.662644712,0.085272182,6.065830682,0.525649119,0.009549433,5.732343518,0.318636245,13
0.263759319,0.664296367,0.086764757,6.07741336,0.525649119,0.009549433,5.732343518,0.318636245,13
0.267628005,0.715166151,0.407121155,6.089023117,0.525649119,0.009549433,5.732343518,0.318636245,13
0.271419517,0.716622426,0.374750817,6.100658305,0.525649119,0.009549433,5.732343518,0.318636245,13
0.27513276,0.649803938,-0.096790342,6.112317265,0.525649119,0.009549433,5.732343518,0.318636245,13
0.278766664,0.651063134,-0.079233882,6.123998332,0.525649119,0.009549433,5.732343518,0.318636245,13
0.282320181,0.7310219,0.446625977,6.135699835,0.628335509,0.228087705,5.934021677,0.357864405,13
0.285792287,0.732082546,0.407814873,6.147420097,0.628335509,0.228087705,5.934021677,0.357864405,13
0.289181979,0.641464282,-0.221195231,6.159157435,0.628335509,0.228087705,5.934021677,0.357864405,13
0.292488281,0.642325135,-0.193462261,6.170910162,0.628335509,0.228087705,5.934021677,0.357864405,13
0.29571024,0.678345759,0.059360337,6.182676585,0.628335509,0.228087705,5.934021677,0.357864405,13
0.298846925,0.679005805,0.057387619,6.194455007,0.628335509,0.228087705,5.934021677,0.357864405,13
0.301897433,0.76782789,0.627026975,6.206243731,0.628335509,0.228087705,5.934021677,0.357864405,13
0.304860884,0.768286346,0.566207048,6.218041051,0.628335509,0.228087705,5.934021677,0.357864405,13
0.307736424,0.672738704,-0.11062244,6.229845264,0.628335509,0.228087705,5.934021677,0.357864405,13
0.310523222,0.672995019,-0.097826372,6.241654661,0.628335509,0.228087705,5.934021677,0.357864405,13
0.313220476,0.761481891,0.485527235,6.253467533,0.628335509,0.228087705,5.934021677,0.357864405,13
0.315827408,0.761535747,0.436580233,6.26528217,0.628335509,0.228087705,5.934021677,0.357864405,13
0.318343266,0.626545698,-0.482585151,6.277096862,0.628335509,0.228087705,5.934021677,0.357864405,13
0.320767324,0.626397007,-0.434530702,6.288909897,0.628335509,0.228087705,5.934021677,0.357864405,13
0.323098883,0.667466108,-0.124186537,6.300719565,0.628335509,0.228087705,5.934021677,0.357864405,13
0.325337272,0.667115017,-0.113747228,6.312524156,0.628335509,0.228087705,5.934021677,0.357864405,13
0.327481845,0.701489139,0.120720611,6.324321961,0.628335509,0.228087705,5.934021677,0.357864405,13
0.329531982,0.700936029,0.105064501,6.336111275,0.628335509,0.228087705,5.934021677,0.357864405,13
0.331487094,0.740392525,0.350333217,6.347890393,0.628335509,0.228087705,5.934021677,0.357864405,13
0.333346616,0.739638006,0.310137581,6.359657614,0.628335509,0.228087705,5.934021677,0.357864405,13
0.335110012,0.788745349,0.597209437,6.371411239,0.708540429,0.412648571,6.152716458,0.398851926,13
0.336776773,0.787790265,0.53072751,6.383149575,0.708540429,0.412648571,6.152716458,0.398851926,13
0.338346419,0.752551177,0.248831147,6.394870932,0.708540429,0.412648571,6.152716458,0.398851926,13
0.339818498,0.751396601,0.21647738,6.406573624,0.708540429,0.412648571,6.152716458,0.398851926,13
0.341192584,0.694356529,-0.174753701,6.418255971,0.708540429,0.412648571,6.152716458,0.398851926,13
0.342468282,0.693003764,-0.165339152,6.4299163,0.708540429,0.412648571,6.152716458,0.398851926,13
0.343645223,0.644657472,-0.461412059,6.441552943,0.708540429,0.412648571,6.152716458,0.398851926,13
0.344723069,0.643108049,-0.424115408,6.453164238,0.708540429,0.412648571,6.152716458,0.398851926,13
0.345701508,0.642039986,-0.387451293,6.464748531,0.708540429,0.412648571,6.152716458,0.398851926,13
0.346580259,0.640295661,-0.358858225,6.476304176,0.708540429,0.412648571,6.152716458,0.398851926,13
0.347359067,0.645443935,-0.288463514,6.487829535,0.708540429,0.412648571,6.152716458,0.398851926,13
0.348037709,0.643506689,-0.271101651,6.499322978,0.708540429,0.412648571,6.152716458,0.398851926,13
0.348615988,0.691947337,0.071029465,6.510782884,0.708540429,0.412648571,6.152716458,0.398851926,13
0.349093738,0.689819372,0.050736977,6.522207643,0.708540429,0.412648571,6.152716458,0.398851926,13
0.349470821,0.671511128,-0.072328914,6.533595654,0.708540429,0.412648571,6.152716458,0.398851926,13
0.349747128,0.669194867,-0.079230309,6.544945325,0.708540429,0.412648571,6.152716458,0.398851926,13
0.34992258,0.627185205,-0.342653035,6.556255077,0.708540429,0.412648571,6.152716458,0.398851926,13
0.349997127,0.624683283,-0.323262331,6.567523343,0.708540429,0.412648571,6.152716458,0.398851926,13
0.349970745,0.66569557,-0.0237931,6.578748564,0.708540429,0.412648571,6.152716458,0.398851926,13
0.349843444,0.663010841,-0.03788457,6.589929198,0.708540429,0.412648571,6.152716458,0.398851926,13
0.34961526,0.593407065,-0.484218093,6.601063713,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.349286259,0.590542589,-0.452689223,6.61215059,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.348856535,0.669721178,0.107390853,6.623188325,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.348326212,0.666680224,0.077797241,6.634175426,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.347695444,0.682289384,0.17210741,6.645110418,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.346964412,0.679075421,0.134882947,6.655991839,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.346133328,0.678835292,0.120738084,6.666818244,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.34520243,0.67545199,0.087686001,6.6775882,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.344171987,0.642126996,-0.136036066,6.688300295,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.343042297,0.638578218,-0.144047044,6.698953131,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.341813685,0.596619267,-0.40015414,6.709545326,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.340486505,0.592909067,-0.382353813,6.720075517,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.33906114,0.658118028,0.080331718,6.730542358,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.337538002,0.654250647,0.048405228,6.740944521,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.335917528,0.598893424,-0.313961132,6.751280698,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.334200188,0.59487328,-0.30681264,6.761549597,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.332386475,0.604329845,-0.213021986,6.771749948,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.330476913,0.600161534,-0.217027589,6.781880499,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.328472053,0.537792955,-0.597798361,6.791940019,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.326372473,0.533481241,-0.563637196,6.801927295,0.650973747,-0.035784761,6.376890085,0.41735897,13
0.324178777,0.542649187,-0.445557662,6.811841138,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.321891599,0.538199001,-0.427697199,6.821680377,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.319511599,0.600523601,0.021140736,6.831443864,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.317039462,0.595940031,-0.009180137,6.841130473,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.314475902,0.601763333,0.0310447,6.850739099,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.311821657,0.597051622,-0.001068701,6.860268659,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.309077493,0.53987078,-0.369954748,6.869718093,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.306244202,0.535036315,-0.362128093,6.879086365,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.3033226,0.518114628,-0.433413067,6.888372461,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.300313531,0.51316294,-0.419866846,6.897575391,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.29721786,0.547486863,-0.15313111,6.906694188,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.294036483,0.542423615,-0.168714089,6.91572791,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.290770315,0.54654708,-0.12315856,6.924675638,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.287420298,0.541378064,-0.142433143,6.933536481,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.283987399,0.462178883,-0.639524161,6.942309568,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.280472608,0.456910012,-0.607010302,6.950994056,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.276876938,0.545381595,0.029751885,6.959589128,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.273201426,0.540018897,-0.006230508,6.96809399,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.269447131,0.513300839,-0.176950396,6.976507876,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.265615137,0.507850449,-0.192494961,6.984830045,0.596811467,-0.240671212,6.594365611,0.429277193,13
0.261706549,0.487432609,-0.303452084,6.993059783,0.542122038,-0.272061648,6.793712697,0.434809223,13
0.257722493,0.481900762,-0.306659444,7.001196401,0.542122038,-0.272061648,6.793712697,0.434809223,13
0.253664119,0.460791726,-0.410484145,7.009239238,0.542122038,-0.272061648,6.793712697,0.434809223,13
